source_sample,t_step,tau,speed,accel,jerk,S_projection_norm,S_temporal_norm,S_multiscale_norm,S_memory_norm,S_combined_norm
776930,11042,0.279473550999747,0.0661331678706831,0.00129722722571968,-0.000640141059407462,0.811853866885313,0.0138992631502526,0.0784212183612318,0.76292841491557,0.612790138303641
776931,11043,0.279498861047836,0.0674172404382117,0.00128407256752859,-1.31546581910863e-05,0.800342025190899,0.0141350172320065,0.0785377003245652,0.756455675686825,0.605014029743336
776932,11044,0.279524171095925,0.0679289104852696,0.000511670047057947,-0.000772402520470644,0.788516554406439,0.0141330073736226,0.078591419657874,0.749577431993385,0.596859014412393
776933,11045,0.279549481144014,0.0684142239582611,0.000485313472991453,-2.63565740664939e-05,0.776351832943878,0.0141965994599298,0.0786719585926194,0.742310343887424,0.588483260533061
776934,11046,0.279574791192103,0.0681056309587461,-0.000308592999514953,-0.000793906472506406,0.763902547342252,0.0141336082808918,0.0787334878518738,0.734658946429608,0.579816920687879
776935,11047,0.279600101240192,0.067697108081661,-0.000408522877085177,-9.99298775702234e-05,0.751154810646523,0.0140379528926137,0.0788148545335032,0.726634629900366,0.570911035942509
776936,11048,0.279625411288281,0.0666819447375653,-0.00101516334409568,-0.000606640467010505,0.738159027539365,0.0139599516115409,0.0788613631957204,0.718251896879073,0.561796503243381
776937,11049,0.279650721336371,0.0652016499285424,-0.00148029480902288,-0.000465131464927201,0.724972745120131,0.0137328691774665,0.0789289834599828,0.709521820570583,0.552461671461733
776938,11050,0.27967603138446,0.0650200593549049,-0.000181590573637494,0.00129870423538539,0.711413121108557,0.0134958075624428,0.0789981460708001,0.700445533836126,0.542847138275183
776939,11051,0.279701341432549,0.0640063236917243,-0.00101373566318064,-0.000832145089543143,0.69762065574985,0.0134175415327975,0.0790759855098995,0.691048114827688,0.533119015444033
776940,11052,0.279726651480638,0.0632333377116637,-0.000772985980060537,0.000240749683120101,0.683615573103367,0.0131894320770478,0.0791728927384171,0.681334653019528,0.523160180178205
776941,11053,0.279751961528727,0.0629578081717969,-0.00027552953986687,0.000497456440193667,0.669403316997679,0.0130534938757741,0.0793309223552893,0.67132855435241,0.51310119186114
776942,11054,0.279777271576816,0.063397480888012,0.000439672716215117,0.000715202256081987,0.655161359056012,0.0131831226460226,0.0795411167879232,0.661077499809057,0.503128873567348
776943,11055,0.279802581624905,0.0644709596701251,0.00107347878211315,0.000633806065898038,0.64060313286273,0.0135157353383262,0.0798228502949915,0.6505956101705,0.493051196120845
776944,11056,0.279827891672994,0.0665068102792014,0.00203585060907627,0.000962371826963113,0.625888778877577,0.014123691702628,0.0801591646850232,0.639913620635531,0.482994453942514
776945,11057,0.279853201721083,0.0694029765052406,0.00289616622603921,0.000860315616962939,0.611037285677438,0.0148722766977398,0.0805437956139835,0.629051744460641,0.472911508210677
776946,11058,0.279878511769172,0.0729574527803173,0.00355447627507667,0.000658310049037464,0.596050468280516,0.015715801852468,0.0809557917178566,0.618023994042075,0.462776317209445
776947,11059,0.279903821817261,0.0771608195180134,0.00420336673769614,0.00064889046261947,0.580952717091686,0.0166996160274612,0.0814026135758202,0.606848567597363,0.452629353490795
776948,11060,0.279929131865351,0.0814219807705077,0.00426116125249425,5.77945147981068e-05,0.565722907518787,0.0175636398617211,0.0818311268090706,0.595519671967851,0.442320188834939
776949,11061,0.27995444191344,0.0864410601346173,0.00501907936410967,0.000757918111615422,0.550436536975916,0.0187655563184846,0.0822581960147789,0.58406957349272,0.432106561393549
776950,11062,0.279979751961529,0.0907478450305702,0.00430678489595282,-0.000712294468156849,0.535038357850575,0.0195227985389764,0.0826591232349828,0.572470124559902,0.421598445907119
776951,11063,0.280005062009618,0.0951796255067261,0.00443178047615596,0.000124995580203138,0.520013319267886,0.0204343296535322,0.10030599112952,0.561893892224514,0.419055043220363
776952,11064,0.280030372057707,0.0992240543623673,0.00404442885564123,-0.000387351620514731,0.504594074581159,0.0212093744966584,0.105331051077072,0.551377018407486,0.410709945970641
776953,11065,0.280055682105796,0.10373641307815,0.00451235871578246,0.000467929860141228,0.489618466776391,0.0222279796188184,0.123631184881274,0.541826505326749,0.408670462134021
776954,11066,0.280080992153885,0.105517817329369,0.00178140425121924,-0.00273095446456322,0.474150297346417,0.0221972496829338,0.130030580054553,0.532263018583805,0.400675465624096
776955,11067,0.280106302201974,0.107670566233389,0.00215274890401965,0.000371344652800407,0.458856547366206,0.022608070388049,0.141846398936345,0.523081921669109,0.395396937702535
776956,11068,0.280131612250063,0.109041751552904,0.00137118531951552,-0.000781563584504125,0.443406765370774,0.0227668055204373,0.147206192312295,0.513796936313146,0.387080600118545
776957,11069,0.280156922298152,0.109693632619101,0.000651881066196597,-0.000719304253318925,0.427886185497826,0.0227683970577057,0.151728678011689,0.504348043201756,0.37826425639295
776958,11070,0.280182232346241,0.10948582592314,-0.00020780669596035,-0.000859687762156947,0.412290171028478,0.0226511406641798,0.151711466479,0.49444432109998,0.367305469347483
776959,11071,0.280207542394331,0.10846899917894,-0.00101682674420085,-0.000809020048240502,0.396955788256167,0.0225857310550902,0.160271398822828,0.484713022268545,0.360296965060008
776960,11072,0.28023285244242,0.106525998364127,-0.00194300081481269,-0.000926174070611838,0.381535806043737,0.0223576733081188,0.16428270239016,0.474824595678108,0.351157950458333
776961,11073,0.280258162490509,0.104238863790129,-0.00228713457399825,-0.000344133759185558,0.366120061333845,0.0219235872846492,0.16779261824328,0.464749770857918,0.34168696525982
776962,11074,0.280283472538598,0.101086993448879,-0.0031518703412501,-0.000864735767251851,0.350857073325003,0.0214522801222868,0.174767125681991,0.454742688722039,0.333814745384752
776963,11075,0.280308782586687,0.0990891861740993,-0.00199780727477929,0.00115406306647081,0.335802834767042,0.0208437408610427,0.177976603308114,0.444563327034034,0.324342932513173
776964,11076,0.280334092634776,0.0938491718012694,-0.00524001437282988,-0.00324220709805059,0.320609785082791,0.0204387688739728,0.18089143122342,0.434210827763068,0.314722595352638
776965,11077,0.280359402682865,0.0897621567146973,-0.00408701508657208,0.0011529992862578,0.305488196339209,0.0192984987297685,0.183588516896466,0.423647769750662,0.304700812107281
776966,11078,0.280384712730954,0.0856730821177839,-0.00408907459691336,-2.05951034128182e-06,0.290433877164323,0.0184067411615285,0.186379976626499,0.412923852903409,0.294847566112582
776967,11079,0.280410022779043,0.0815364334253245,-0.00413664869245949,-4.75740955461212e-05,0.275407709925937,0.0175642712585309,0.185940363737378,0.401852569691751,0.28357464373411
776968,11080,0.280435332827132,0.0776261268718131,-0.00391030655351138,0.000226342138948107,0.260657009715789,0.0167245640112295,0.191429762901848,0.390877292282669,0.275072556697578
776969,11081,0.280460642875221,0.074081082834317,-0.00354504403749613,0.00036526251601525,0.245965047096239,0.0159333403860075,0.1938637456872,0.379799368883875,0.265279643965604
776970,11082,0.280485952923311,0.0706729140332208,-0.00340816880109614,0.000136875236399991,0.231464007328625,0.0151960632111394,0.198952249418012,0.368821425680557,0.256799475731802
776971,11083,0.2805112629714,0.0678108091716686,-0.00286210486155226,0.000546063939543873,0.217053053204629,0.0145244338454459,0.201189086028254,0.357761504699107,0.247146925184774
776972,11084,0.280536573019489,0.0653891388340185,-0.00242167033765006,0.000440434523902203,0.202770753054322,0.0139408593513359,0.203421067599609,0.346644970966534,0.237601484286349
776973,11085,0.280561883067578,0.063404995945646,-0.00198414288837247,0.000437527449277594,0.188605563961861,0.0134523998332071,0.203055326259387,0.335326583148329,0.227007310632634
776974,11086,0.280587193115667,0.061828211872145,-0.00157678407350098,0.000407358814871486,0.174621426659071,0.013052242761551,0.202719234556465,0.323850914683663,0.216553517323642
776975,11087,0.280612503163756,0.0605992633070845,-0.00122894856506055,0.000347835508440433,0.160964469678792,0.0127333377621264,0.207485345125606,0.312598302114166,0.208593085956598
776976,11088,0.280637813211845,0.0596492162640674,-0.000950047043017113,0.000278901522043434,0.147455917809964,0.0124840210387338,0.209638275006332,0.301395160466535,0.199619905804155
776977,11089,0.280663123259934,0.058883955859455,-0.00076526040461241,0.000184786638404703,0.134218851116756,0.0122887723082074,0.214173776036356,0.290418330108388,0.191907516060356
776978,11090,0.280688433308023,0.0582422331654262,-0.000641722694028755,0.000123537710583654,0.121143798809901,0.012131480642714,0.216316131453314,0.279507290307418,0.183275189019673
776979,11091,0.280713743356112,0.0576439762556466,-0.000598256909779667,4.34657842490888e-05,0.108254562558359,0.0119968439647712,0.218382712484212,0.268668698707785,0.174743244841925
776980,11092,0.280739053404201,0.0570335684241941,-0.000610407831452435,-1.21509216727683e-05,0.0955527474905215,0.0118718402570842,0.218186282190756,0.257766599751458,0.16533345207948
776981,11093,0.280764363452291,0.0563645440485254,-0.000669024375668688,-5.86165442162528e-05,0.0830978339679551,0.011746465401418,0.218002428119592,0.246830580060622,0.156075178446793
776982,11094,0.28078967350038,0.055606853231723,-0.00075769081680245,-8.86664411337626e-05,0.0710184777159523,0.0116075475742022,0.222324384915904,0.23618813432467,0.14904787699603
776983,11095,0.280814983548469,0.0547582405695588,-0.000848612662164197,-9.09218453617466e-05,0.0591169585902363,0.011449107506837,0.224297118257368,0.225672436011733,0.141112818143476
776984,11096,0.280840293596558,0.053773740527904,-0.000984500041654762,-0.000135887379490565,0.0474428583690069,0.0112726000237997,0.224126645268072,0.21515155452452,0.13237262134977
776985,11097,0.280865603644647,0.0526869649558326,-0.00108677557207145,-0.000102275530416689,0.0361568751711685,0.011065578770301,0.228282150592807,0.204938480412117,0.125787135253039
776986,11098,0.280890913692736,0.0514717260064838,-0.00121523894934879,-0.000128463377277337,0.0250801716860774,0.0108393489176373,0.230155269960404,0.194872114059796,0.118345177701701
776987,11099,0.280916223740825,0.0502275272125023,-0.00124419879398148,-2.89598446326922e-05,0.0143314349890972,0.0105837952551384,0.234124376075553,0.185100593013728,0.112046507681004
776988,11100,0.280941533788914,0.0485836591019903,-0.00164386811051199,-0.000399669316530508,0.00392626278791399,0.0103329085849083,0.235887298763662,0.175482742024614,0.105018074544554
776989,11101,0.280966843837003,0.0474362009318252,-0.00114745817016514,0.000496409940346852,0.00608393606832624,0.0100105600499492,0.269992328370901,0.169222451261578,0.120217198431091
776990,11102,0.280992153885092,0.0459328010910831,-0.0015033998407421,-0.000355941670576961,0.0159717916962443,0.00975899529651038,0.281946860414343,0.165250311941566,0.130818810985071
776991,11103,0.281017463933181,0.0443889951904946,-0.00154380590058847,-4.04060598463776e-05,0.0253103485419549,0.00943454818049004,0.315894671333995,0.164698758924506,0.15112596481978
776992,11104,0.281042773981271,0.0427918936008823,-0.00159710158961227,-5.32956890237912e-05,0.0346320215453112,0.00911540495708682,0.328363498106706,0.165830727454222,0.162282303127237
776993,11105,0.28106808402936,0.0411963866055091,-0.0015955069953732,1.59459423906827e-06,0.0434892574577174,0.00878391035003133,0.350443264955787,0.169052329633859,0.177633539553729
776994,11106,0.281093394077449,0.0396193548383925,-0.00157703176711665,1.84752282565426e-05,0.0520336731672118,0.00845608565726859,0.36344306859029,0.173536051450028,0.189006313657878
776995,11107,0.281118704125538,0.0380397298771517,-0.00157962496124078,-2.59319412412862e-06,0.0604735349366124,0.00813014665128035,0.372752056642887,0.178905496194072,0.198827440951061
776996,11108,0.281144014173627,0.0364997197523385,-0.00154001012481319,3.96148364275942e-05,0.0686664674684548,0.00780698631482788,0.372640065301291,0.184439827229638,0.204409418259323
776997,11109,0.281169324221716,0.034984911983074,-0.00151480776926449,2.52023555487035e-05,0.076321440155363,0.00748944500716882,0.391085018576445,0.191272249284054,0.217944699682396
776998,11110,0.281194634269805,0.0335075548072179,-0.00147735717585609,3.74505934084002e-05,0.0837530538596587,0.00717854289206998,0.400008684341282,0.198635767013079,0.227263770082701
776999,11111,0.281219944317894,0.0320402886375242,-0.00146726616969374,1.00910061623452e-05,0.0904103822710182,0.00687298970884506,0.477834410213494,0.210855828565066,0.266859293564022
777000,11112,0.281245254365983,0.0306190625291534,-0.00142122610837086,4.60400613228849e-05,0.0972163384205585,0.00657311524418841,0.508657782251984,0.224415745825416,0.286216827338539
777001,11113,0.281270564414072,1.14456992872516,1.11395086619601,1.11537209230438,0.0475114107787484,0.485046609042432,0.576970512229012,0.267407157797857,0.500458870731407
777002,11114,0.281295874462161,0.00319322116838232,-1.14137670755678,-2.25532757375279,0.048541802182734,0.303106530697657,0.606215217010239,0.296246465739912,0.438424449592822
777003,11115,0.281321184510251,1.87376565864583,1.87057243747745,3.01194914503423,0.18203271106706,0.852975130215441,0.649667769882669,0.37252524018354,0.789532662592278
777004,11116,0.28134649455834,0.00313093132625707,-1.87063472731957,-3.74120716479702,0.183570665367072,0.498244443282367,0.659430778671924,0.418886718609682,0.646304183920645
777005,11117,0.281371804606429,1.87237887679742,1.86924794547116,3.73988267279074,0.0471465537212761,0.883393287187231,0.673474743890973,0.473963544410699,0.744798476146476
777006,11118,0.281397114654518,1.87361632161217,0.00123744481475008,-1.86801050065641,0.182878558367388,0.465988455918838,0.650618847584358,0.507263832620116,0.640174686377844
777007,11119,0.281422424702607,0.00325224727548379,-1.87036407433669,-1.87160151915144,0.184078863880425,0.418745111499166,0.674335133848284,0.535756769999976,0.634578246887363
777008,11120,0.281447734750696,0.00317169731809926,-8.05499573845294e-05,1.8702835243793,0.184351029738111,0.0801727910471394,0.663184439725768,0.538785064677154,0.482508997830061
777009,11121,0.281473044798785,1.87260606333008,1.86943436601199,1.86951491596937,0.0478710901652351,0.803966115208842,0.674374646160834,0.576626950192318,0.725158983053319
777010,11122,0.281498354846874,1.87368283765954,0.00107677432945597,-1.86835759168253,0.182948410582005,0.465987847188529,0.697767959952358,0.602506447145568,0.673966608520316
777011,11123,0.281523664894963,0.00331153757827414,-1.87037130008127,-1.87144807441072,0.183995656967115,0.41875212267489,0.71446361196105,0.623868819445943,0.664229529796833
777012,11124,0.281548974943052,1.87243400940073,1.86912247182245,3.73949377190372,0.0474230032828971,0.883365414909147,0.695592678811483,0.659488903737487,0.780261730498108
777013,11125,0.281574284991142,1.87732687339056,0.00489286398983091,-1.86422960783262,0.182932451307758,0.467254471875826,0.707524535804689,0.677626849353866,0.689155143884696
777014,11126,0.281599595039231,1.87177343344264,-0.00555343994792112,-0.010446303937752,0.0480269850430853,0.38742608927702,0.709667840637932,0.676702383655307,0.572676911997921
777015,11127,0.28162490508732,1.87415488780689,0.00238145436425574,0.00793489431217687,0.183482134195941,0.387236316486149,0.674821263307894,0.685855388914661,0.64142582569837
777016,11128,0.281650215135409,0.00386736319792914,-1.87028752460896,-1.87266897897322,0.184754467869013,0.418903476270163,0.697441768028099,0.697695375433945,0.667537020919194
777017,11129,0.281675525183498,0.00373559418703039,-0.000131769010898743,1.87015575559807,0.185153727235857,0.0802929104866899,0.700777115881206,0.686713760040387,0.519914804762445
777018,11130,0.281700835231587,1.87188093711943,1.8681453429324,1.8682771119433,0.0487353571044322,0.803530671232722,0.710779172757859,0.711867714108233,0.76008696420877
777019,11131,0.281726145279676,0.00387841953707369,-1.86800251758236,-3.73614786051476,0.0497109387676616,0.497707115951001,0.708587802015906,0.714654445571032,0.626619775801472
777020,11132,0.281751455327765,1.87430528730335,1.87042686776628,3.73842938534864,0.183204896134013,0.88394212404365,0.733477442083313,0.7557731488979,0.893339511114891
777021,11133,0.281776765375854,1.8718677546088,-0.0024375326945516,-1.87286440046083,0.0483181120988938,0.466051422523514,0.705502896083459,0.751712274843711,0.615728194499146
777022,11134,0.281802075423943,0.0041095076267191,-1.86775824698208,-1.86532071428753,0.0498047906771253,0.418183270137873,0.675185497115226,0.743151267283944,0.581324967193508
777023,11135,0.281827385472032,0.00432695808210999,0.000217450455390886,1.86797569743747,0.0498503975623075,0.0803376900790461,0.679419669785601,0.713925026497685,0.431690262555252
777024,11136,0.281852695520121,0.00445874565956581,0.000131787577455826,-8.566287793506e-05,0.0497299722465232,0.00094692789514577,0.682374179265396,0.682733190911974,0.393939411219951
777025,11137,0.281878005568211,1.87408751507975,1.86962876942018,1.86949698184272,0.182850271292665,0.804306026604342,0.705310911497269,0.720114570234816,0.84113649859672
777026,11138,0.2819033156163,0.00443509128432703,-1.86965242379542,-3.7392811932156,0.183871048383115,0.498253716067641,0.722022670594913,0.735091491998767,0.71753380181835
777027,11139,0.281928625664389,1.87212815004412,1.86769305875979,3.73734548255521,0.0469100922720735,0.882952314690854,0.738479116165947,0.762063162452579,0.812670535669316
777028,11140,0.281953935712478,1.87413135643618,0.00200320639206431,-1.86568985236773,0.182325109890368,0.46613460602306,0.709130490172948,0.769715016557295,0.701728908178216
777029,11141,0.281979245760567,0.00469290413859147,-1.86943845229759,-1.87144165868965,0.183283079061322,0.418867865794211,0.692261612127814,0.772531500273536,0.674708518379167
777030,11142,0.282004555808656,0.00477930433934157,8.64002007501035e-05,1.86952485249834,0.183051374522197,0.0804731027407386,0.698419419453839,0.753585930413526,0.526925772540601
777031,11143,0.282029865856745,0.0049124997908767,0.000133195451535133,4.67952507850295e-05,0.183046067070813,0.00103909875398688,0.694250164977774,0.731173743083193,0.487330801565875
777032,11144,0.282055175904834,1.87205875625474,1.86714625646387,1.86701306101233,0.0457541222670577,0.803332782340192,0.680553312318163,0.749558685893122,0.750196555396157
777033,11145,0.282080485952923,0.00507431141634344,-1.8669844448384,-3.73413070130227,0.0466866073686891,0.497683712736981,0.718165338560855,0.748844475691771,0.633669333859696
777034,11146,0.282105796001012,0.00524079163671993,0.000166480220376487,1.86715092505878,0.0465579416708831,0.0804818455696805,0.733455999283688,0.722238521881492,0.454477531020662
777035,11147,0.282131106049102,1.87471834298464,1.86947755134792,1.86931107112754,0.179523262975326,0.804400837497031,0.740707982599525,0.757581432637107,0.859776008692599
777036,11148,0.282156416097191,0.00572493515093708,-1.8689934078337,-3.73847095918162,0.180657859256874,0.498365977116741,0.745692575691767,0.769981957624628,0.730775339641546
777037,11149,0.28218172614528,1.87182472041256,1.86609978526162,3.73509319309533,0.043612601281729,0.882505637703621,0.751495335296666,0.793908360093435,0.820545180844842
777038,11150,0.282207036193369,0.00579981805220953,-1.86602490236035,-3.73212468762197,0.0446824662886157,0.497574378842736,0.747340837577483,0.790366216637851,0.650873075218996
777039,11151,0.282232346241458,0.00606521167431562,0.000265393622106087,1.86629029598246,0.0441423307738545,0.0806331661362098,0.749751869763461,0.760368724521026,0.465452696917103
777040,11152,0.282257656289547,1.8745947388298,1.86852952715549,1.86826413353338,0.177528368364715,0.804159263333175,0.725291998169019,0.790630940198013,0.856292043005102
777041,11153,0.282282966337636,1.87166773065502,-0.0029270081747852,-1.87145653533027,0.0422683503225884,0.466038917980015,0.722513896559635,0.783565310938855,0.623855249431089
777042,11154,0.282308276385725,1.87493711947308,0.00326938881806083,0.00619639699284602,0.176905423191552,0.387484423664965,0.753465003589623,0.786318092230538,0.685733779402612
777043,11155,0.282333586433814,0.00686590101718722,-1.86807121845589,-1.87134060727395,0.178182251485547,0.419064208638984,0.7457576207703,0.790447052816894,0.697505264428125
777044,11156,0.282358896481903,1.87167225947084,1.86480635845366,3.73287757690955,0.0413591997124903,0.882145919582843,0.734468766604901,0.810959600586814,0.813936621902269
777045,11157,0.282384206529992,0.00709550942966075,-1.86457675004118,-3.72938310849484,0.0424242202178618,0.497462921294864,0.747696291315462,0.805489833221241,0.651690657402224
777046,11158,0.282409516578081,0.00740419282882841,0.000308683399167665,1.86488543344035,0.0419512169073118,0.0808573918036997,0.743433989093996,0.773358157161675,0.463249828801197
777047,11159,0.282434826626171,1.87445458245471,1.86705038962588,1.86674170622671,0.174695587460509,0.80379793791103,0.73362378865828,0.802554041400587,0.859688609391673
777048,11160,0.28246013667426,1.87163260555017,-0.00282197690453923,-1.86987236653042,0.0387317195381758,0.465945323731997,0.717939034199158,0.793651072015837,0.621050753500375
777049,11161,0.282485446722349,1.87447259725956,0.00283999170939264,0.00566196861393187,0.173170828259631,0.387288200896781,0.729321885295971,0.793465800141683,0.67381572076776
777050,11162,0.282510756770438,1.87137821054539,-0.00309438671417461,-0.00593437842356725,0.0376758664006702,0.386707732328161,0.712092877839497,0.779900191930491,0.581365129857357
777051,11163,0.282536066818527,1.87449240411015,0.0031141935647605,0.00620858027893512,0.17230058602267,0.387365148617795,0.701691279700581,0.779259590685532,0.659292482075687
777052,11164,0.282561376866616,0.00915639648692181,-1.86533600762323,-1.86845020118799,0.173262101082368,0.418918619643364,0.689505976150495,0.780021932504658,0.668439686615384
777053,11165,0.282586686914705,0.00937822135901884,0.000221824872097036,1.86555783249532,0.172470375740219,0.0812773173930136,0.709383725828712,0.760115719054027,0.52649953475661
777054,11166,0.282611996962794,0.00969044751798173,0.000312226158962887,9.04012868658509e-05,0.172023739627773,0.00205861171375103,0.702826286956637,0.736660664501407,0.485542207691857
777055,11167,0.282637307010883,1.87177652720797,1.86208607968999,1.86177385353103,0.0346992449337315,0.802136036346815,0.696150944246832,0.754416463568495,0.750398575210533
777056,11168,0.282662617058972,1.87451172386601,0.00273519665803557,-1.85935088303195,0.169337181244848,0.466076058806579,0.696719864794275,0.76086894514531,0.687126057103646
777057,11169,0.282687927107061,0.0601910427998892,-1.81432068106612,-1.81705587772415,0.172689798300018,0.418024520197454,0.731623934665752,0.766117378721331,0.684161650718799
777058,11170,0.282713237155151,0.0173087289623413,-0.0428823138375479,1.77143836722857,0.172576556799066,0.086632776823328,0.715572396561274,0.748384478025374,0.529981400278186
777059,11171,0.28273854720324,1.86195784935549,1.84464912039315,1.8875314342307,0.0356767897396265,0.798050379718883,0.7211909731398,0.766385926372773,0.761797527166463
777060,11172,0.282763857251329,1.88591326518911,0.0239554158336166,-1.82069370455953,0.171034756162724,0.470624491682954,0.711063661414342,0.77299093364944,0.698085982815933
777061,11173,0.282789167299418,1.85922426011321,-0.0266890050758966,-0.0506444209095132,0.0358289730956646,0.390372415122409,0.742886649745055,0.763571912066479,0.593019967356231
777062,11174,0.282814477347507,0.0235650539230336,-1.83565920619018,-1.80897020111428,0.0373750253724345,0.413990214942453,0.733005116067376,0.756140402929083,0.598933117806877
777063,11175,0.282839787395596,1.88945293501957,1.86588788109654,3.70154708728671,0.171576456599824,0.884676368936513,0.713647902462007,0.790743230913508,0.882733456899251
777064,11176,0.282865097443685,0.0272703325984823,-1.86218260242109,-3.72807048351763,0.173328582123789,0.501134043993809,0.689621319309008,0.795656667663884,0.706579501434202
777065,11177,0.282890407491774,0.0284330004747499,0.00116266787626764,1.86334527029736,0.173595464158346,0.0852828158462275,0.675664467225364,0.772338690634014,0.515907035747901
777066,11178,0.282915717539863,0.0302124961940332,0.00177949571928323,0.000616827843015588,0.173978859554784,0.00657838388594352,0.679123160688076,0.74657489912198,0.479734247818979
777067,11179,0.282941027587952,0.0309929955728815,0.000780499378848349,-0.000998996340434884,0.173920371972539,0.00657476892428135,0.689041594503274,0.724073965071821,0.48091519831631
777068,11180,0.282966337636042,1.85378055847162,1.82278756289874,1.82200706351989,0.0369470432534994,0.789622072141971,0.731134178966975,0.744767743836265,0.760245957715559
777069,11181,0.282991647684131,0.0319961754517107,-1.82178438301991,-3.64457194591865,0.0385016845553077,0.491247493309285,0.749563041716384,0.745414124305846,0.639088918778105
777070,11182,0.28301695773222,1.89244596500224,1.86044978955053,3.68223417257044,0.172536497886833,0.883488351856358,0.749838524925141,0.783458077344038,0.897591500125469
777071,11183,0.283042267780309,0.0312812796043332,-1.86116468539791,-3.72161447494844,0.174393675691013,0.501502467499649,0.711722123128978,0.790661812776166,0.716347588177616
777072,11184,0.283067577828398,0.0320079168499761,0.000726637245642821,1.86189132264355,0.174460677628419,0.0858792739286817,0.733555454757199,0.771708289795855,0.541878406055032
777073,11185,0.283092887876487,0.0328780494987442,0.000870132648768167,0.000143495403125346,0.174980259090124,0.00694334036126923,0.710611154907554,0.748156197344032,0.494468674777985
777074,11186,0.283118197924576,1.85821413690445,1.82533608740571,1.82446595475694,0.0381853809703808,0.791102095692994,0.69073208540589,0.763992189760829,0.746671304498533
777075,11187,0.283143507972665,0.0270032871288857,-1.83121084977556,-3.65654693718127,0.0390958201367368,0.492433042009519,0.735399649390674,0.761893359069405,0.636065690332443
777076,11188,0.283168818020754,0.0207308532365033,-0.00627243389238234,1.82493841588318,0.0389093626248439,0.0829867276346918,0.743047158999569,0.734046049692833,0.456715996044003
777077,11189,0.283194128068843,1.88183667839214,1.86110582515563,1.86737825904802,0.171904944053967,0.804271355987178,0.748978772037451,0.768021586306372,0.860117659862939
777078,11190,0.283219438116932,0.0141175851838389,-1.8677190932083,-3.72882491836393,0.172597556849769,0.499455937546147,0.751395112727243,0.779067154588741,0.730070792403932
777079,11191,0.283244748165021,1.87006171283143,1.85594412764759,3.72366322085589,0.0350407273022338,0.879818154249307,0.773231766275629,0.802522004508465,0.824812758777011
777080,11192,0.283270058213111,1.8742136659212,0.00415195308977867,-1.85179217455781,0.169481169975587,0.465949698701225,0.763128529189732,0.80836084275671,0.722712861046664
777081,11193,0.2832953682612,1.8752954179098,0.00108175198859617,-0.0030702011011825,0.0333050588203066,0.387029479183688,0.735014452925371,0.794381715470895,0.590842161949226
777082,11194,0.283320678309289,0.00822873228099578,-1.8670666856288,-1.8681484376174,0.0331896743005652,0.419027731726069,0.741578827755961,0.78430816602696,0.606211420675309
777083,11195,0.283345988357378,0.0130912859696065,0.00486255368861068,1.87192923931742,0.0319156152212733,0.0831537468840166,0.735741114392506,0.753081293207676,0.451957864996534
777084,11196,0.283371298405467,1.86456383184339,1.85147254587379,1.84660999218518,0.163875434542414,0.79808318230985,0.735336604374509,0.783108818053415,0.848640928800205
777085,11197,0.283396608453556,1.88408624572921,0.0195224138858128,-1.83195013198798,0.0271328060406114,0.469923922633684,0.739866143576976,0.776813511845095,0.622942429265565
777086,11198,0.283421918501645,1.86086135675652,-0.0232248889726905,-0.0427473028585033,0.160634119182392,0.38974733473616,0.738050911956249,0.777934772591067,0.668890741542804
777087,11199,0.283447228549734,0.0226102210477614,-1.83825113570876,-1.81502624673606,0.160090027003248,0.414519866276978,0.729853334497285,0.779962785848265,0.676073629537588
777088,11200,0.283472538597823,0.0236822610631061,0.0010720400153447,1.8393231757241,0.15849863737848,0.0832656080084639,0.727943840235497,0.760126402486015,0.526932261926341
777089,11201,0.283497848645912,1.88862722565189,1.86494496458879,1.86387292457344,0.0198873540053568,0.806217460368211,0.744316849175632,0.777523462879161,0.767347934650202
777090,11202,0.283523158694002,0.0217094600567185,-1.86691776559517,-3.73186273018396,0.0195227399130064,0.501005555847298,0.744783336640798,0.77343447038939,0.633538209899887
777091,11203,0.283548468742091,1.8575585818904,1.83584912183368,3.70276688742885,0.151450534757803,0.872714644361422,0.742670705175586,0.80555555123089,0.879929712389796
777092,11204,0.28357377879018,0.0226999730542403,-1.83485860883616,-3.67070773066984,0.151181914930667,0.492807824635389,0.737377756533935,0.809502158643863,0.712171338983549
777093,11205,0.283599088838269,0.0206951235854132,-0.00200484946882701,1.83285375936733,0.149633378773166,0.0825434510288635,0.736748981565514,0.786373259165987,0.528671990780097
777094,11206,0.283624398886358,1.88741606539518,1.86672094180977,1.86872579127859,0.0116351848588058,0.806495430585485,0.710951462625279,0.798210533445115,0.750722687426569
777095,11207,0.283649708934447,1.8600378962819,-0.0273781691132751,-1.89409911092304,0.145350515013583,0.46902863317671,0.715333530223476,0.79942015886886,0.687211814334927
777096,11208,0.283675018982536,1.88503510399716,0.0249972077152536,0.0523753768285287,0.00891324082502203,0.395462234525402,0.719235987441989,0.783673536768889,0.571249312117631
777097,11209,0.283700329030625,0.0155696295232038,-1.86946547447395,-1.89446268218921,0.0093367667891323,0.42209424176543,0.671004445970755,0.768176592842387,0.559937208601205
777098,11210,0.283725639078714,0.0102229034753654,-0.00534672604783845,1.86411874842612,0.0090485547144859,0.0823178722007552,0.647853832594155,0.730798682715845,0.396175137619513
