edge_id,source_node,target_node,edge_type,weight,distance_pixels,phase_difference_rad,time_difference_sec
G00415,N0156,N0173,SPATIAL,0.282808363437653,33.8378486313773,1.97464394569397,NaN
G00416,N0156,N0161,SPATIAL,0.889531672000885,37.6961536499415,0.341765165328979,NaN
G00417,N0157,N0181,SPATIAL,0.817108333110809,38.4707681233427,0.659093379974365,NaN
G00418,N0157,N0268,SPATIAL,0.767253309829538,65.5133574166368,NaN,NaN
G00419,N0157,N0265,SPATIAL,0.719145657718922,73.0821455623739,NaN,NaN
G00420,N0157,N0152,SPATIAL,0.661701500415802,74.027022093287,0.543118834495544,NaN
G00421,N0158,N0189,SPATIAL,0.478315323591232,20.6155281280883,1.58873772621155,NaN
G00422,N0158,N0170,SPATIAL,0.898905634880066,24.2074368738204,0.527568578720093,NaN
G00423,N0159,N0213,SPATIAL,0.97118353843689,21.4709105535839,0.0559618473052979,NaN
G00424,N0159,N0190,SPATIAL,0.297051608562469,54.1202365109392,1.86309933662415,NaN
G00425,N0159,N0149,SPATIAL,0.675181090831757,77.8267306264371,0.274416208267212,NaN
G00426,N0160,N0165,SPATIAL,0.843226253986359,52.5547333738836,0.0102123022079468,NaN
G00427,N0160,N0192,SPATIAL,0.385465443134308,64.3506021727847,1.5753253698349,NaN
G00428,N0161,N0173,SPATIAL,0.443634837865829,30,1.63287878036499,NaN
G00429,N0161,N0200,SPATIAL,0.228102162480354,33.2415402771893,2.10783314704895,NaN
G00430,N0161,N0262,SPATIAL,0.881571311322731,45.18849411078,NaN,NaN
G00431,N0162,N0202,SPATIAL,0.836593508720398,25.2388589282479,0.737296164035797,NaN
G00432,N0162,N0180,SPATIAL,0.86820375919342,31.04834939252,0.568200588226318,NaN
G00433,N0162,N0191,SPATIAL,0.668617248535156,53.7121960079831,0.929918110370636,NaN
G00434,N0162,N0183,SPATIAL,0.772299468517303,54.4058820349418,0.546689748764038,NaN
G00435,N0163,N0174,SPATIAL,0.918710887432098,35.8468966578698,0.147754549980164,NaN
G00436,N0163,N0195,SPATIAL,0.16052120923996,47.4130783645188,2.25385570526123,NaN
G00437,N0163,N0260,SPATIAL,0.806441873306251,59.0338885725818,NaN,NaN
G00438,N0164,N0182,SPATIAL,0.694060742855072,22.561028345357,1.12361216545105,NaN
G00439,N0164,N0198,SPATIAL,0.839326202869415,35.8050275799363,0.614794969558716,NaN
G00440,N0164,N0128,SPATIAL,0.904850363731384,38.8329756778952,0.166028276085854,NaN
G00441,N0165,N0192,SPATIAL,0.480240762233734,27.2946881279124,1.56511306762695,NaN
G00442,N0166,N0211,SPATIAL,0.931460797786713,27.459060435492,0.312143683433533,NaN
G00443,N0166,N0216,SPATIAL,0.18488509953022,35.3553390593274,2.21500825881958,NaN
G00444,N0166,N0245,SPATIAL,0.748864266986124,68.4470598345904,NaN,NaN
G00445,N0167,N0235,SPATIAL,0.644128143787384,83.4865258589672,0.195910930633545,NaN
G00446,N0167,N0025,SPATIAL,0.607945561408997,84.308955633432,0.483025699853897,NaN
G00447,N0168,N0263,SPATIAL,0.930898585580526,34.0587727318528,NaN,NaN
G00448,N0168,N0235,SPATIAL,0.662694215774536,69.0796641566822,0.677096605300903,NaN
G00449,N0168,N0160,SPATIAL,0.349438428878784,130.510535973154,0.00570356845855713,NaN
G00450,N0169,N0212,SPATIAL,0.899964690208435,15.2970585407784,0.598614692687988,NaN
G00451,N0169,N0194,SPATIAL,0.952303230762482,24.5967477524977,0.214513540267944,NaN
G00452,N0169,N0230,SPATIAL,0.763597548007965,30.4138126514911,0.905955672264099,NaN
G00453,N0169,N0197,SPATIAL,0.904201209545135,39.6988664825584,0.116917379200459,NaN
G00454,N0170,N0189,SPATIAL,0.658622860908508,44.4184646290256,1.06116950511932,NaN
G00455,N0171,N0244,SPATIAL,0.986207116743916,15,NaN,NaN
G00456,N0171,N0230,SPATIAL,0.309588968753815,17.2046505340853,1.94916462898254,NaN
G00457,N0171,N0194,SPATIAL,0.640883982181549,18.1107702762748,1.25772261619568,NaN
G00458,N0171,N0197,SPATIAL,0.683012545108795,19.723082923316,1.16012644767761,NaN
G00459,N0172,N0203,SPATIAL,0.423446834087372,25.298221281347,1.69005799293518,NaN
G00460,N0172,N0215,SPATIAL,0.864511430263519,32.2490309931942,0.566727876663208,NaN
G00461,N0172,N0186,SPATIAL,0.140298888087273,41,2.33052062988281,NaN
G00462,N0173,N0200,SPATIAL,0.0863076895475388,12.0415945787923,2.54247355461121,NaN
G00463,N0173,N0262,SPATIAL,0.982258040707509,17.0293863659264,NaN,NaN
G00464,N0174,N0219,SPATIAL,0.537550985813141,42,1.37068331241608,NaN
G00465,N0174,N0260,SPATIAL,0.831668805558322,54.644304369257,NaN,NaN
G00466,N0175,N0183,SPATIAL,0.549561381340027,14.560219778561,1.45694971084595,NaN
G00467,N0175,N0223,SPATIAL,0.189038589596748,21.9317121994613,2.22752451896667,NaN
G00468,N0176,N0218,SPATIAL,0.729891657829285,40.0499687890016,0.912566483020782,NaN
G00469,N0176,N0225,SPATIAL,0.524768650531769,94.3663075467086,0.611910104751587,NaN
G00470,N0176,N0159,SPATIAL,0.300609856843948,97,1.49606323242188,NaN
G00471,N0177,N0226,SPATIAL,0.969307959079742,20,0.160929441452026,NaN
G00472,N0177,N0265,SPATIAL,0.961916952030252,25.0798724079689,NaN,NaN
G00473,N0177,N0120,SPATIAL,0.758458495140076,54,0.616202056407928,NaN
G00474,N0178,N0192,SPATIAL,0.48989200592041,23.8537208837531,1.5559868812561,NaN
G00475,N0178,N0165,SPATIAL,0.868160307407379,47.8539444560216,0.00912618637084961,NaN
G00476,N0178,N0148,SPATIAL,0.13337504863739,54.4518135602479,2.31811547279358,NaN
G00477,N0179,N0197,SPATIAL,0.827056348323822,16.0312195418814,0.822265446186066,NaN
G00478,N0179,N0228,SPATIAL,0.928984820842743,19.2093727122985,0.44924384355545,NaN
G00479,N0179,N0194,SPATIAL,0.821511387825012,31.7804971641414,0.724669337272644,NaN
G00480,N0179,N0220,SPATIAL,0.784204363822937,31.7804971641414,0.837523758411407,NaN
G00481,N0180,N0191,SPATIAL,0.516392350196838,24.7588368062799,1.4981187582016,NaN
G00482,N0180,N0221,SPATIAL,0.74207204580307,30.0665927567458,0.96512109041214,NaN
G00483,N0180,N0223,SPATIAL,0.7825927734375,36.8917334913934,0.792085945606232,NaN
G00484,N0181,N0265,SPATIAL,0.897439225221447,41.8688428309166,NaN,NaN
G00485,N0181,N0226,SPATIAL,0.866863906383514,48.0832611206852,0.0250780582427979,NaN
G00486,N0181,N0177,SPATIAL,0.827939629554749,54.6260011349907,0.135851383209229,NaN
G00487,N0182,N0198,SPATIAL,0.903886497020721,24.0208242989286,0.508817195892334,NaN
G00488,N0183,N0214,SPATIAL,0.149659976363182,30.0166620396073,2.32342672348022,NaN
G00489,N0183,N0223,SPATIAL,0.791313111782074,36.4005494464026,0.770574867725372,NaN
G00490,N0183,N0147,SPATIAL,0.914195477962494,37.7359245282264,0.0850663185119629,NaN
G00491,N0184,N0131,SPATIAL,0.792220413684845,61.400325732035,0.0282521229237318,NaN
G00492,N0184,N0125,SPATIAL,0.775087714195251,64.1326749792959,0.0596679486334324,NaN
G00493,N0184,N0122,SPATIAL,0.769035160541534,65.1152823843988,0.0596679486334324,NaN
G00494,N0184,N0118,SPATIAL,0.762935698032379,66.098411478643,0.0596679486334324,NaN
G00495,N0185,N0206,SPATIAL,0.392136871814728,53.2353266168247,1.63663840293884,NaN
G00496,N0186,N0214,SPATIAL,0.649949371814728,25.0798724079689,1.21177005767822,NaN
G00497,N0186,N0203,SPATIAL,0.154867887496948,50.2891638427206,2.26260685920715,NaN
G00498,N0187,N0215,SPATIAL,0.26170739531517,15,2.05925440788269,NaN
G00499,N0187,N0172,SPATIAL,0.0566619820892811,47.169905660283,2.6259822845459,NaN
G00500,N0187,N0203,SPATIAL,0.582956910133362,71.1125867902441,0.935924530029297,NaN
G00501,N0188,N0208,SPATIAL,0.984685182571411,15.8113883008419,0.00221002101898193,NaN
G00502,N0188,N0199,SPATIAL,0.707031548023224,25.0798724079689,1.08145225048065,NaN
G00503,N0188,N0224,SPATIAL,0.891519904136658,41.8688428309166,0.162608042359352,NaN
G00504,N0188,N0141,SPATIAL,0.768806874752045,61.660360037872,0.335210829973221,NaN
G00505,N0189,N0146,SPATIAL,0.901762247085571,39.3954312071844,0.174267053604126,NaN
G00506,N0189,N0196,SPATIAL,0.490888923406601,43.2666153055679,1.46857583522797,NaN
G00507,N0190,N0213,SPATIAL,0.344481438398361,41.4004830889689,1.80713772773743,NaN
G00508,N0190,N0146,SPATIAL,0.759955286979675,43.6577599058861,0.781753361225128,NaN
G00509,N0190,N0196,SPATIAL,0.103350780904293,53.2353266168247,2.42459607124329,NaN
G00510,N0191,N0223,SPATIAL,0.87084949016571,13.3416640641263,0.706032991409302,NaN
G00511,N0191,N0221,SPATIAL,0.906546354293823,20.6155281280883,0.532997608184814,NaN
G00512,N0191,N0227,SPATIAL,0.0762953162193298,23.3452350598575,2.57212591171265,NaN
G00513,N0193,N0223,SPATIAL,0.526115834712982,19.723082923316,1.49291360378265,NaN
G00514,N0193,N0220,SPATIAL,0.126059144735336,26.8328157299975,2.39856505393982,NaN
G00515,N0194,N0212,SPATIAL,0.949105024337769,15.6524758424985,0.384101152420044,NaN
G00516,N0194,N0197,SPATIAL,0.979981362819672,17,0.0975961685180664,NaN
G00517,N0194,N0230,SPATIAL,0.867850363254547,17.8885438199983,0.691442310810089,NaN
G00518,N0195,N0254,SPATIAL,0.854144990938637,50.5371150739731,NaN,NaN
G00519,N0195,N0229,SPATIAL,0.674984097480774,68.425141578224,0.639568090438843,NaN
G00520,N0195,N0174,SPATIAL,0.0893939509987831,78.4920378127616,2.40161037445068,NaN
G00521,N0196,N0225,SPATIAL,0.536601662635803,27.5862284482674,1.44564974308014,NaN
G00522,N0197,N0228,SPATIAL,0.953061103820801,14.560219778561,0.373021602630615,NaN
G00523,N0199,N0224,SPATIAL,0.785229027271271,19.2353840616713,0.918844223022461,NaN
G00524,N0199,N0208,SPATIAL,0.670413672924042,38.3275357934736,1.08366227149963,NaN
G00525,N0200,N0262,SPATIAL,0.988889344857703,13.4536240470737,NaN,NaN
G00526,N0201,N0198,SPATIAL,0.134651511907578,72.6223106214612,2.24858140945435,NaN
G00527,N0201,N0248,SPATIAL,0.720211848269094,72.9177618965366,NaN,NaN
G00528,N0201,N0252,SPATIAL,0.615089400962962,88.7299273075325,NaN,NaN
G00529,N0202,N0183,SPATIAL,0.883403658866882,43.139309220246,0.190606340765953,NaN
G00530,N0202,N0180,SPATIAL,0.871887266635895,45.8802789878178,0.169095516204834,NaN
G00531,N0202,N0175,SPATIAL,0.551306128501892,51.6236379965612,1.26634335517883,NaN
G00532,N0203,N0147,SPATIAL,0.641999483108521,33.1209903233584,1.18752360343933,NaN
G00533,N0203,N0193,SPATIAL,0.713714301586151,36.2353418639869,0.990898489952087,NaN
G00534,N0203,N0220,SPATIAL,0.514178395271301,44.5533388198909,1.40766656398773,NaN
G00535,N0204,N0205,SPATIAL,0.851439297199249,41.8688428309166,0.456759929656982,NaN
G00536,N0204,N0222,SPATIAL,0.298932909965515,47.0425339453563,1.89085412025452,NaN
G00537,N0204,N0269,SPATIAL,0.804204865385362,59.4138031100518,NaN,NaN
G00538,N0204,N0217,SPATIAL,0.708141922950745,69.3181073024935,0.438702374696732,NaN
G00539,N0205,N0222,SPATIAL,0.51610791683197,39.446165846632,1.43409383296967,NaN
G00540,N0205,N0189,SPATIAL,0.738300025463104,66.7083203206317,0.338091850280762,NaN
G00541,N0205,N0225,SPATIAL,0.715958297252655,70.774289116882,0.315165758132935,NaN
G00542,N0206,N0156,SPATIAL,0.614964544773102,58.6685605754905,1.02267146110535,NaN
G00543,N0206,N0207,SPATIAL,0.0909461751580238,63.9061812346818,2.4433217048645,NaN
G00544,N0207,N0238,SPATIAL,0.831309497356415,54.7083174663597,0.00025630000163801,NaN
G00545,N0207,N0236,SPATIAL,0.65266752243042,65.1920240520265,0.799724817276001,NaN
G00546,N0207,N0034,SPATIAL,0.612343966960907,74.8465096046569,0.751544654369354,NaN
G00547,N0208,N0224,SPATIAL,0.841109454631805,51.8941229813165,0.164818048477173,NaN
G00548,N0208,N0141,SPATIAL,0.772799909114838,60.9261848469113,0.33742082118988,NaN
G00549,N0209,N0262,SPATIAL,0.914664881184446,38.0131556174964,NaN,NaN
G00550,N0209,N0173,SPATIAL,0.366441905498505,42.154477816716,1.75396931171417,NaN
G00551,N0209,N0200,SPATIAL,0.736526966094971,48.6621002423858,0.788504242897034,NaN
G00552,N0210,N0233,SPATIAL,0.727786660194397,31.8276609256791,0.989033460617065,NaN
G00553,N0210,N0231,SPATIAL,0.687280178070068,48.7031826475437,0.938121795654297,NaN
G00554,N0210,N0134,SPATIAL,0.553332805633545,49.6487663492256,1.27809166908264,NaN
G00555,N0210,N0129,SPATIAL,0.545052111148834,50.5667875190821,1.29065835475922,NaN
G00556,N0211,N0216,SPATIAL,0.0898183435201645,17.0880074906351,2.5271520614624,NaN
G00557,N0211,N0245,SPATIAL,0.842467870753951,52.6972485050216,NaN,NaN
G00558,N0212,N0230,SPATIAL,0.962863206863403,15.1327459504216,0.307340890169144,NaN
G00559,N0212,N0171,SPATIAL,0.442981123924255,27.7308492477241,1.64182376861572,NaN
G00560,N0213,N0149,SPATIAL,0.731724858283997,67.9411510058521,0.33037805557251,NaN
G00561,N0214,N0175,SPATIAL,0.0932556986808777,30.0166620396073,2.5028088092804,NaN
G00562,N0215,N0203,SPATIAL,0.589685261249542,56.1426753904728,1.12332999706268,NaN
G00563,N0216,N0245,SPATIAL,0.75629710221626,67.2681202353686,NaN,NaN
G00564,N0217,N0269,SPATIAL,0.971944290831608,21.4709105535839,NaN,NaN
G00565,N0217,N0222,SPATIAL,0.146054953336716,32.649655434629,2.32955622673035,NaN
G00566,N0217,N0266,SPATIAL,0.831309520123179,54.7083174663597,NaN,NaN
G00567,N0217,N0271,SPATIAL,0.751642980935507,68.0073525436772,NaN,NaN
G00568,N0218,N0225,SPATIAL,0.565857708454132,94.1116358374457,0.300656288862228,NaN
G00569,N0218,N0204,SPATIAL,0.403545916080475,117.44360348695,0.471269339323044,NaN
G00570,N0219,N0260,SPATIAL,0.941880807987902,31.1448230047949,NaN,NaN
G00571,N0219,N0229,SPATIAL,0.399296462535858,44.1021541423999,1.67049479484558,NaN
G00572,N0219,N0163,SPATIAL,0.516534507274628,65,1.22292876243591,NaN
G00573,N0220,N0228,SPATIAL,0.951143801212311,14.0356688476182,0.388280153274536,NaN
G00574,N0220,N0227,SPATIAL,0.767774343490601,19.7989898732233,0.96044135093689,NaN
G00575,N0220,N0244,SPATIAL,0.975069124494183,20.2237484161567,NaN,NaN
G00576,N0221,N0227,SPATIAL,0.26596412062645,22.3606797749979,2.03912806510925,NaN
G00577,N0221,N0244,SPATIAL,0.944500780732026,30.4138126514911,NaN,NaN
G00578,N0222,N0269,SPATIAL,0.909485209662171,39.2045915678253,NaN,NaN
G00579,N0223,N0227,SPATIAL,0.344117671251297,21.9317121994613,1.86609292030334,NaN
G00580,N0225,N0146,SPATIAL,0.84633857011795,50.4479930225178,0.197193160653114,NaN
G00581,N0225,N0189,SPATIAL,0.828741133213043,55.145262715849,0.0229260921478271,NaN
G00582,N0225,N0158,SPATIAL,0.370185703039169,64.7610994347687,1.61166405677795,NaN
G00583,N0226,N0265,SPATIAL,0.996733740929719,7.28010988928052,NaN,NaN
G00584,N0227,N0244,SPATIAL,0.980138169083244,18.0277563773199,NaN,NaN
G00585,N0228,N0171,SPATIAL,0.504388332366943,21.3775583264319,1.53314805030823,NaN
G00586,N0229,N0260,SPATIAL,0.903219096279385,40.6078810084939,NaN,NaN
G00587,N0230,N0244,SPATIAL,0.950583747214137,28.6530975637888,NaN,NaN
G00588,N0231,N0233,SPATIAL,0.965098917484283,23.7697286480094,0.0509116686880589,NaN
G00589,N0232,N0132,SPATIAL,0.932323932647705,21.4009345590327,0.407494366168976,NaN
G00590,N0232,N0100,SPATIAL,0.877695202827454,25.5538646783613,0.595990002155304,NaN
G00591,N0232,N0092,SPATIAL,0.878661513328552,26.4007575648882,0.583423912525177,NaN
G00592,N0232,N0096,SPATIAL,0.875260531902313,26.4196896272458,0.595990002155304,NaN
G00593,N0234,N0079,SPATIAL,0.588581621646881,13.3416640641263,1.37946224212646,NaN
G00594,N0234,N0099,SPATIAL,0.590827405452728,14.142135623731,1.37317907810211,NaN
G00595,N0234,N0071,SPATIAL,0.590062022209167,14.8660687473185,1.37317907810211,NaN
G00596,N0234,N0131,SPATIAL,0.577877879142761,14.8660687473185,1.39831173419952,NaN
G00597,N0235,N0263,SPATIAL,0.611946076215297,89.196412483911,NaN,NaN
G00598,N0235,N0143,SPATIAL,0.474157869815826,99.4786409235671,0.727530479431152,NaN
G00599,N0236,N0238,SPATIAL,0.831279695034027,18.2482875908947,0.799468517303467,NaN
G00600,N0236,N0271,SPATIAL,0.955053752905005,27.2946881279124,NaN,NaN
G00601,N0236,N0269,SPATIAL,0.773673802307859,64.4748012792595,NaN,NaN
G00602,N0237,N0018,SPATIAL,0.589376628398895,90.2441133814278,0.321630954742432,NaN
G00603,N0237,N0239,SPATIAL,0.558135509490967,97.1236325515062,0.0589699745178223,NaN
G00604,N0237,N0001,SPATIAL,0.468128547947632,110.887330205033,NaN,NaN
G00605,N0237,N0014,SPATIAL,0.422392994165421,110.887330205033,0.635790348052979,NaN
G00606,N0238,N0271,SPATIAL,0.918115482112397,37.2021504754766,NaN,NaN
G00607,N0238,N0269,SPATIAL,0.658427255065934,82.2800097228968,NaN,NaN
G00608,N0239,N0231,SPATIAL,0.798484742641449,43.139309220246,0.657738983631134,NaN
G00609,N0239,N0129,SPATIAL,0.853052973747253,46.8614980554399,0.305202722549438,NaN
G00610,N0239,N0018,SPATIAL,0.835102796554565,48.2597140480546,0.380600929260254,NaN
G00611,N0239,N0134,SPATIAL,0.837196111679077,49.6789693934969,0.317769318819046,NaN
G00612,N0240,N0221,SPATIAL,0.842150628566742,52.2015325445527,0.119738586246967,NaN
G00613,N0240,N0230,SPATIAL,0.757360875606537,62.2012861603359,0.394128322601318,NaN
G00614,N0240,N0244,SPATIAL,0.769720055087362,65.1152823843988,NaN,NaN
G00615,N0240,N0180,SPATIAL,0.561510443687439,65.7951365983839,1.08485972881317,NaN
G00616,N0241,N0256,SPATIAL,0.912183976852972,38.5875627631495,NaN,NaN
G00617,N0241,N0247,SPATIAL,0.389448091800213,123.600161812192,NaN,NaN
G00618,N0241,N0140,SPATIAL,0.380959682983705,125.035994817492,NaN,NaN
G00619,N0241,N0137,SPATIAL,0.291499773740375,141.315250415516,NaN,NaN
G00620,N0242,N0254,SPATIAL,0.838110824639017,53.4883164812653,NaN,NaN
G00621,N0242,N0261,SPATIAL,0.708395244281448,74.7328575661335,NaN,NaN
G00622,N0242,N0163,SPATIAL,0.596984459133307,91.4166286842826,NaN,NaN
G00623,N0242,N0260,SPATIAL,0.590716097729142,92.3471710449216,NaN,NaN
G00624,N0243,N0264,SPATIAL,0.546108135978051,98.9949493661167,NaN,NaN
G00625,N0243,N0265,SPATIAL,0.490129116389225,107.480230740355,NaN,NaN
G00626,N0243,N0226,SPATIAL,0.466138907300822,111.198021565134,NaN,NaN
G00627,N0244,N0228,SPATIAL,0.965903488617064,23.7065391822594,NaN,NaN
G00628,N0246,N0259,SPATIAL,0.201697212464951,161.046577113579,NaN,NaN
G00629,N0247,N0255,SPATIAL,0.436534054794504,115.879247494968,NaN,NaN
G00630,N0247,N0256,SPATIAL,0.284917516738259,142.618371888057,NaN,NaN
G00631,N0248,N0252,SPATIAL,0.5433508690745,99.4082491546854,NaN,NaN
G00632,N0248,N0141,SPATIAL,0.311749419792151,137.411789887185,NaN,NaN
G00633,N0248,N0198,SPATIAL,0.275151864618332,144.585614775468,NaN,NaN
G00634,N0249,N0243,SPATIAL,0.372449313713907,126.491106406735,NaN,NaN
G00635,N0250,N0251,SPATIAL,0.31673451185995,136.473440639562,NaN,NaN
G00636,N0250,N0258,SPATIAL,0.191316307497687,163.682619724881,NaN,NaN
G00637,N0251,N0145,SPATIAL,0.571597053565129,95.1892851112981,NaN,NaN
G00638,N0251,N0213,SPATIAL,0.462099377304007,111.830228471554,NaN,NaN
G00639,N0251,N0159,SPATIAL,0.416296294983891,119.151164492841,NaN,NaN
G00640,N0252,N0224,SPATIAL,0.756670674499216,67.2086303981862,NaN,NaN
G00641,N0252,N0141,SPATIAL,0.719722981524675,72.9931503635786,NaN,NaN
G00642,N0252,N0140,SPATIAL,0.679778917960837,79.0759128938769,NaN,NaN
G00643,N0252,N0199,SPATIAL,0.635937926029598,85.6329375882902,NaN,NaN
G00644,N0253,N0215,SPATIAL,0.71177032276261,74.2159012611179,NaN,NaN
G00645,N0253,N0179,SPATIAL,0.699703387814393,76.0591874792257,NaN,NaN
G00646,N0253,N0172,SPATIAL,0.691673002138806,77.2787163454466,NaN,NaN
G00647,N0253,N0203,SPATIAL,0.68758631981074,77.8973683766018,NaN,NaN
G00648,N0254,N0163,SPATIAL,0.741275657049209,69.6419413859206,NaN,NaN
G00649,N0254,N0229,SPATIAL,0.640389296132556,84.970583144992,NaN,NaN
G00650,N0255,N0263,SPATIAL,0.35395685673214,129.711217710728,NaN,NaN
G00651,N0255,N0241,SPATIAL,0.272918995689362,145.041373407728,NaN,NaN
G00652,N0256,N0140,SPATIAL,0.582568419555675,93.5574689696125,NaN,NaN
G00653,N0256,N0199,SPATIAL,0.408960868944362,120.353645561736,NaN,NaN
G00654,N0256,N0188,SPATIAL,0.381383206767772,124.963994814506,NaN,NaN
G00655,N0257,N0258,SPATIAL,0.730374742355399,71.3442359269479,NaN,NaN
G00656,N0257,N0165,SPATIAL,0.392028886017496,123.166553901617,NaN,NaN
G00657,N0257,N0144,SPATIAL,0.341087142684846,132.003787824441,NaN,NaN
G00658,N0257,N0142,SPATIAL,0.280294741779545,143.544418212622,NaN,NaN
G00659,N0258,N0165,SPATIAL,0.59173797136162,92.1954445729289,NaN,NaN
G00660,N0258,N0142,SPATIAL,0.564444295148296,96.2548700066651,NaN,NaN
G00661,N0258,N0192,SPATIAL,0.505710896657507,105.09519494249,NaN,NaN
G00662,N0259,N0170,SPATIAL,0.592907991685427,92.0217365626187,NaN,NaN
G00663,N0259,N0158,SPATIAL,0.480008907824854,109.041276588272,NaN,NaN
G00664,N0259,N0189,SPATIAL,0.400467182645898,121.757956618859,NaN,NaN
G00665,N0259,N0149,SPATIAL,0.352387205843536,129.988461026354,NaN,NaN
G00666,N0261,N0157,SPATIAL,0.558896975939835,97.082439194738,NaN,NaN
G00667,N0261,N0181,SPATIAL,0.49827410672414,106.230880632705,NaN,NaN
G00668,N0261,N0260,SPATIAL,0.452641742867072,113.318136235997,NaN,NaN
G00669,N0264,N0226,SPATIAL,0.789692925399597,61.8465843842649,NaN,NaN
G00670,N0264,N0265,SPATIAL,0.765550195524459,65.7875368135941,NaN,NaN
G00671,N0264,N0177,SPATIAL,0.726104214442486,72.0069441095788,NaN,NaN
G00672,N0264,N0101,SPATIAL,0.645907634913574,84.1486779456457,NaN,NaN
G00673,N0266,N0222,SPATIAL,0.788718597422842,62.00806399171,NaN,NaN
G00674,N0266,N0269,SPATIAL,0.699055814156043,76.1577310586391,NaN,NaN
G00675,N0266,N0161,SPATIAL,0.657777277571788,82.3771813064759,NaN,NaN
G00676,N0267,N0219,SPATIAL,0.485671785247712,108.16653826392,NaN,NaN
G00677,N0267,N0169,SPATIAL,0.462127902837335,111.825757319144,NaN,NaN
G00678,N0267,N0260,SPATIAL,0.413913292527238,119.540788018149,NaN,NaN
G00679,N0267,N0212,SPATIAL,0.397021266349458,122.331516789419,NaN,NaN
G00680,N0268,N0181,SPATIAL,0.513290365022859,103.94229168149,NaN,NaN
G00681,N0268,N0270,SPATIAL,0.498643335389521,106.174384858119,NaN,NaN
G00682,N0268,N0116,SPATIAL,0.4730960762297,110.113577727726,NaN,NaN
G00683,N0269,N0271,SPATIAL,0.829617835438598,55.0090901579003,NaN,NaN
G00684,N0270,N0054,SPATIAL,0.77788791017692,63.7887137352682,NaN,NaN
G00685,N0270,N0063,SPATIAL,0.730374742355399,71.3442359269479,NaN,NaN
G00686,N0271,N0272,SPATIAL,0.800687976207591,60.00833275471,NaN,NaN
G00687,N0272,N0269,SPATIAL,0.776544573796793,64.007812023221,NaN,NaN
G00688,N0272,N0204,SPATIAL,0.718613154479494,73.1641988953614,NaN,NaN
G00689,N0272,N0217,SPATIAL,0.636998706310998,85.4751425854324,NaN,NaN
G00690,N0013,N0014,TEMPORAL,0.000273842393653467,486.001028805495,3.05362796783447,0.390280941533789
G00691,N0014,N0015,TEMPORAL,0.000400811870349571,484,3.04106163978577,0.367501898253607
G00692,N0015,N0016,TEMPORAL,0.00035489400033839,484.001033056749,3.04106163978577,0.391799544419134
G00693,N0016,N0017,TEMPORAL,0.00288080470636487,459,2.88398194313049,0.348519362186788
G00694,N0017,N0018,TEMPORAL,0.000123561563668773,509.000982317323,3.08504390716553,0.372817008352316
G00695,N0018,N0019,TEMPORAL,0.241297483444214,227,1.42628312110901,0.172361427486712
G00696,N0019,N0020,TEMPORAL,0.178050816059113,258,1.6210618019104,0.195899772209567
G00697,N0020,N0021,TEMPORAL,0.00796529836952686,412.001213590446,2.58867239952087,0.446469248291572
G00698,N0021,N0022,TEMPORAL,0.00231307535432279,463,2.90911483764648,0.351556567957479
G00699,N0022,N0023,TEMPORAL,0.00165939994622022,464.001077584956,2.91539788246155,0.406985573272589
G00700,N0023,N0024,TEMPORAL,0.00303372927010059,458,2.87769889831543,0.347760060744116
G00701,N0024,N0025,TEMPORAL,0.191317141056061,749.000667556445,1.57707953453064,0.190584662110858
G00702,N0025,N0026,TEMPORAL,0.12921567261219,287,1.8032740354538,0.217919514047077
G00703,N0026,N0027,TEMPORAL,0.0151532469317317,413,2.59495568275452,0.313591495823842
G00704,N0027,N0028,TEMPORAL,0.109049826860428,699.000715307216,1.89123857021332,0.228549734244495
G00705,N0028,N0029,TEMPORAL,0.129215657711029,287,1.80327415466309,0.217919514047077
G00706,N0029,N0030,TEMPORAL,0.0159604251384735,411,2.58238911628723,0.312072892938496
G00707,N0030,N0031,TEMPORAL,0.00796529836952686,412.001213590446,2.58867239952087,0.446469248291572
G00708,N0031,N0032,TEMPORAL,0.00273230951279402,460,2.89026522636414,0.349278663629462
G00709,N0032,N0033,TEMPORAL,0.0022042840719223,458.001091701756,2.87769865989685,0.411541381928625
G00710,N0033,N0034,TEMPORAL,0.221733018755913,236,1.48283171653748,0.179195140470767
G00711,N0034,N0035,TEMPORAL,0.254891991615295,221,1.38858366012573,0.167805618830676
G00712,N0035,N0036,TEMPORAL,0.183664694428444,745.000671140637,1.60221219062805,0.193621867881549
G00713,N0036,N0037,TEMPORAL,0.130739137530327,286,1.79699087142944,0.217160212604404
G00714,N0037,N0038,TEMPORAL,0.00169950712006539,468,2.94053077697754,0.355353075170843
G00715,N0038,N0039,TEMPORAL,0.00149212882388383,466.001072960138,2.92796421051025,0.405466970387244
G00716,N0039,N0040,TEMPORAL,0.0101908100768924,427,2.68292021751404,0.32422171602126
G00717,N0040,N0041,TEMPORAL,0.00584948249161243,427.001170958582,2.68292021751404,0.43507972665148
G00718,N0041,N0042,TEMPORAL,0.00288080470636487,459,2.88398194313049,0.348519362186789
G00719,N0042,N0043,TEMPORAL,0.000273842393653467,486.001028805495,3.05362796783447,0.390280941533788
G00720,N0043,N0044,TEMPORAL,0.0081374142318964,434,2.7269024848938,0.32953682611997
G00721,N0044,N0045,TEMPORAL,0.00825862493366003,410.001219510381,2.57610607147217,0.447987851176917
