index,t_step,t_clock,tau,dt,speed,S_projection_raw,S_projection_norm,S_temporal_raw,S_temporal_norm,S_combined_raw,S_combined_norm,S_memory_raw,S_memory_norm
240,239,239,0.119559779889945,1,3.82477351607014,3.89138121375338,0.361722066366666,3.82477351607014,0.364699713309725,0.363348623820326,0.367771018816536,0.364449669334972,0.380590360869725
241,240,240,0.120060030015008,1,3.79539569185832,3.86442081612929,0.358968989130096,3.79539569185832,0.361898479714402,0.361090446875578,0.365485357109864,0.363945785966063,0.380064161590798
242,241,241,0.12056028014007,1,3.79927830252492,3.86808279573586,0.359342934382543,3.79927830252492,0.362268694314313,0.361287520675367,0.365684829537662,0.363547046172459,0.37964776246985
243,242,242,0.121060530265133,1,3.77888203836524,3.84939158403919,0.35743427004593,3.77888203836524,0.360323870219404,0.359668185331952,0.364045784912168,0.362965217046383,0.379040165383915
244,243,243,0.121560780390195,1,3.78477777608334,3.85490701914655,0.357997482022829,3.78477777608334,0.360886040462036,0.360002024481262,0.364383687290253,0.362520738161614,0.378576001485889
245,244,244,0.122061030515258,1,3.75202094497419,3.8248356211927,0.354926723114414,3.75202094497419,0.357762611881429,0.35743808719231,0.361788543763836,0.361758340516219,0.377779838889509
246,245,245,0.12256128064032,1,3.75298359936702,3.82580924140652,0.355026144928777,3.75298359936702,0.357854402880192,0.35736247432926,0.361712010600212,0.361098960588175,0.377091256443482
247,246,246,0.123061530765383,1,3.73189063892841,3.80647659202731,0.353051979796993,3.73189063892841,0.355843147418269,0.355638284622676,0.359966835406327,0.36027985919335,0.376235878810642
248,247,247,0.123561780890445,1,3.73379927567668,3.80832116382812,0.353240339357073,3.73379927567668,0.356025139704081,0.355622923445781,0.359951287265213,0.359581318831215,0.375506401599173
249,248,248,0.124062031015508,1,3.70213573967533,3.77925634607498,0.350272367991927,3.70213573967533,0.353005958972583,0.353090915003014,0.357388461197901,0.358607758256985,0.374489724122278
250,249,249,0.12456228114057,1,3.70111684494115,3.77840558410347,0.350185491920953,3.70111684494115,0.35290880534613,0.352823104886971,0.357117391506785,0.357740060251483,0.373583597639456
251,250,250,0.125062531265633,1,3.67926538794668,3.75837459846537,0.348140015761616,3.67926538794668,0.350825225738657,0.350999848151554,0.355271943517748,0.356729028436493,0.372527789401189
252,251,251,0.125562781390695,1,3.67726176390614,3.75661721117764,0.347960559100586,3.67726176390614,0.350634176226813,0.350650018961947,0.354917856481114,0.355817177015311,0.371575554042929
253,252,252,0.126063031515758,1,3.64468912930125,3.72671540014767,0.344907117663012,3.64468912930125,0.347528311146897,0.348006547252832,0.352242210503837,0.354645582550939,0.370352072181079
254,253,253,0.12656328164082,1,3.64185465661523,3.72419306313103,0.344649547699829,3.64185465661523,0.347258038574775,0.347561726476282,0.35179197571703,0.353583004139741,0.369242434458789
255,254,254,0.127063531765883,1,3.61956412888594,3.70375783173604,0.342562791741625,3.61956412888594,0.345132592705042,0.345666264558444,0.349873443720619,0.352395493202546,0.368002331217789
256,255,255,0.127563781890945,1,3.6134086611966,3.69817790505935,0.341992994169293,3.6134086611966,0.344545656696372,0.344966925860421,0.349165593219452,0.351281208101228,0.366838696827349
257,256,256,0.128064032016008,1,3.58032244789532,3.66780324992388,0.338891267971183,3.58032244789532,0.341390820872817,0.342244099512764,0.346409626761096,0.349925641812958,0.365423095425441
258,257,257,0.128564282141071,1,3.57558753376322,3.66353120533188,0.33845502556542,3.57558753376322,0.340939337453141,0.34161865797563,0.345776572839208,0.348679594237359,0.364121863084296
259,258,258,0.129064532266133,1,3.55279184834403,3.64263088292416,0.336320776558415,3.55279184834403,0.338765723799378,0.339648271628541,0.34378220449205,0.347324895846036,0.362707168016624
260,259,259,0.129564782391196,1,3.54353929687208,3.63419951824757,0.335459802677837,3.54353929687208,0.337883474731552,0.338681106530277,0.342803267817369,0.346028327448672,0.361353177395243
261,260,260,0.130065032516258,1,3.51038163580307,3.6037590822375,0.332351359226109,3.51038163580307,0.334721826222148,0.335916416319235,0.340004927961458,0.344511540779257,0.359769215508465
262,261,261,0.130565282641321,1,3.50421919648055,3.59817273688404,0.331780906206733,3.50421919648055,0.334134225454477,0.335150694857948,0.339229886738,0.34310741389106,0.358302902862166
263,262,262,0.131065532766383,1,3.48124047060436,3.57710389190759,0.329629448416153,3.48124047060436,0.331943158531413,0.333134840051475,0.337189496524966,0.341611527815123,0.356740767211172
264,263,263,0.131565782891446,1,3.46813074514689,3.56512128572557,0.328405837371002,3.46813074514689,0.330693120301484,0.331847524485495,0.33588651276171,0.340146927315678,0.355211302707526
265,264,264,0.132066033016508,1,3.43482161972886,3.53454139878981,0.325283153804032,3.43482161972886,0.327517029367076,0.329037764953426,0.33304255503628,0.338480552961341,0.353471128219183
266,265,265,0.132566283141571,1,3.42779825584082,3.52816241326465,0.324631759856265,3.42779825584082,0.326847337740715,0.328176970736838,0.332171283906373,0.336935015627665,0.351857142363099
267,266,266,0.133066533266633,1,3.40473854802962,3.50701900945061,0.322472688445091,3.40473854802962,0.324648549030112,0.326126705086363,0.330096064027482,0.33531376904647,0.350164094259854
268,267,267,0.133566783391696,1,3.38773229964327,3.49144893378864,0.320882740793936,3.38773229964327,0.32302696963857,0.324519426540065,0.328469222945,0.333694617670509,0.348473234153974
269,268,268,0.134067033516758,1,3.35425597647214,3.46071511042102,0.317744337915539,3.35425597647214,0.319834936067986,0.32166610321989,0.325581171207139,0.331890340502916,0.346589049433554
270,269,269,0.134567283641821,1,3.34613870226285,3.45332897827748,0.316990098584421,3.34613870226285,0.319060937930699,0.320694940739317,0.324598188497142,0.330211030538376,0.344835366444672
271,270,270,0.135067533766883,1,3.32285126432037,3.43197590679034,0.314809616832566,3.32285126432037,0.316840434702035,0.318600685828042,0.322478443954606,0.328469478831826,0.343016685160975
272,271,271,0.135567783891946,1,3.30414229082314,3.41483815797989,0.313059585293938,3.30414229082314,0.315056497106229,0.316840483135818,0.320696817453213,0.326725129477425,0.341195082327624
273,272,272,0.136068034017009,1,3.27026145162825,3.38373190285301,0.309883151322199,3.27026145162825,0.311825892133372,0.313931506237155,0.317752434765075,0.324806085991384,0.339191048535496
274,273,273,0.136568284142071,1,3.26276797827537,3.37692009468364,0.30918755942951,3.26276797827537,0.311111374640505,0.312984600065733,0.316794003593035,0.323032863102537,0.337339293420996
275,274,274,0.137068534267134,1,3.23908374352308,3.35520169840029,0.306969772316123,3.23908374352308,0.308853036051872,0.310841532780918,0.314624852570962,0.321204163554294,0.335429604705245
276,275,275,0.137568784392196,1,3.2215658609498,3.33916056891315,0.305331722719984,3.2215658609498,0.30718267132951,0.30915404290018,0.312916823884472,0.319396645456177,0.333542035520463
277,276,276,0.138069034517259,1,3.18688787078138,3.30732038899213,0.302080343575985,3.18688787078138,0.30387605643599,0.306172103453025,0.309898590604823,0.317412964155704,0.331470501244207
278,277,277,0.138569284642321,1,3.17880692952538,3.29996770804686,0.30132952013412,3.17880692952538,0.3031055227176,0.305167809842655,0.308882073518853,0.315576191008747,0.32955238136743
279,278,278,0.139069534767384,1,3.15415435217158,3.27735777343755,0.299020693047771,3.15415435217158,0.300754850748266,0.302938747835139,0.306625881113637,0.313680574532706,0.327572812117158
280,279,279,0.139569784892446,1,3.13370543603079,3.25861808586156,0.297107078567554,3.13370543603079,0.298805006182907,0.301016052425958,0.304679784161146,0.311780896216693,0.325589001136765
281,280,280,0.140070035017509,1,3.09784974936224,3.22569361865981,0.293744976775021,3.09784974936224,0.295386095600724,0.297926552252351,0.301552681010088,0.309702744622042,0.323418812680308
282,281,281,0.140570285142571,1,3.08919789233234,3.21781530423262,0.292940477953659,3.08919789233234,0.294561123935044,0.29686015738082,0.300473306815024,0.307776356535859,0.321407109011504
283,282,282,0.141070535267634,1,3.0636706866769,3.19440011262991,0.290549421564575,3.0636706866769,0.2921270544287,0.294546980061275,0.298131975312051,0.305791950064671,0.319334817448283
284,283,283,0.141570785392696,1,3.04308995316483,3.17553906280223,0.288623414104952,3.04308995316483,0.290164640816491,0.292596550645934,0.296157806796789,0.303812640151861,0.317267848159041
285,284,284,0.142071035517759,1,3.00559716567101,3.14110734173506,0.285107398176416,3.00559716567101,0.286589629435365,0.289367227512137,0.292889178869932,0.301645828255902,0.315005072827335
286,285,285,0.142571285642821,1,2.99440641415022,3.13089150571102,0.284064201929741,2.99440641415022,0.285522569162592,0.288090955726471,0.291597373303239,0.299612597376488,0.31288179452792
287,286,286,0.143071535767884,1,2.96722663708611,3.10595481671173,0.281517776917892,2.96722663708611,0.282930923706605,0.285631342385661,0.28910782347439,0.297515409127864,0.310691726325054
288,287,287,0.143571785892946,1,2.94762384661606,3.08799414418976,0.27968371202897,2.94762384661606,0.281061758896071,0.283732367852234,0.287185736109583,0.295447952936519,0.308532706948299
289,288,288,0.144072036018009,1,2.90766510741544,3.0512920588392,0.275935856484622,2.90766510741544,0.277251614146466,0.280298790956647,0.28371036840405,0.293175578639538,0.306159694084007
290,289,289,0.144572286143072,1,2.90370993586239,3.04773791139694,0.27557292257856,2.90370993586239,0.276874480722636,0.279548999141182,0.282951450709593,0.291131591714785,0.304025183377153
291,290,290,0.145072536268134,1,2.87461377949689,3.02103684108097,0.272846326706203,2.87461377949689,0.274100104713095,0.276942202010331,0.280312925684836,0.289003183259117,0.301802512291461
292,291,291,0.145572786393197,1,2.85979349383959,3.00747934810307,0.271461895147632,2.85979349383959,0.272686961187687,0.275398925883948,0.278750866009619,0.286962544652842,0.299671498192904
293,292,292,0.146073036518259,1,2.81765008957634,2.9687658748102,0.267508645512473,2.81765008957634,0.268668504307006,0.271805375918633,0.275113578167391,0.28468896934271,0.297297231125174
294,293,293,0.146573286643322,1,2.8169978896686,2.968252723196,0.267456244726414,2.8169978896686,0.268606315756919,0.27130531451035,0.274607430403127,0.282681421117856,0.295200772909819
295,294,294,0.147073536768384,1,2.78630394149543,2.94008059023009,0.264579430405813,2.78630394149543,0.265679587140946,0.268584883405519,0.271853888340618,0.280566940461006,0.292992646455181
296,295,295,0.147573786893447,1,2.77524793016506,2.92998880745292,0.263548901931137,2.77524793016506,0.264625374611604,0.267329275075274,0.27058299772875,0.278581290653146,0.290919056490582
297,296,296,0.148074037018509,1,2.73087636509853,2.88922390034993,0.259386168897264,2.73087636509853,0.260394458195017,0.263578094502654,0.266786160722868,0.276330811230572,0.288568908177565
298,297,297,0.148574287143572,1,2.73335377246309,2.89159213061864,0.259628002157094,2.73335377246309,0.260630683883103,0.263319502575893,0.266524421417617,0.27437911493237,0.286530775450497
299,298,298,0.149074537268634,1,2.70143920259177,2.86229618979412,0.256636429520354,2.70143920259177,0.257587566576008,0.260517864572236,0.263688684069483,0.27229992737835,0.28435950515426
300,299,299,0.149574787393697,1,2.69582120317672,2.85721110199448,0.256117162717899,2.69582120317672,0.257051879229441,0.259680866429029,0.262841498640134,0.270407068235952,0.282382815354005
301,300,300,0.150075037518759,1,2.65076967527631,2.81582016343766,0.251890502105178,2.65076967527631,0.252756127012895,0.255896784049034,0.259011359371835,0.268230525607914,0.280109878337037
302,301,301,0.150575287643822,1,2.65836782079103,2.82290297954708,0.252613768136841,2.65836782079103,0.253480625203249,0.256040519604298,0.259156844363753,0.266402024707372,0.278200397066666
303,302,302,0.151075537768884,1,2.62633166647174,2.79349509776796,0.24961076458212,2.62633166647174,0.250425914578763,0.253254319105996,0.256336732414204,0.264429868867166,0.276140898688508
304,303,303,0.151575787893947,1,2.62655862984245,2.79379137843143,0.249641019460465,2.62655862984245,0.250447555984687,0.252881077125283,0.2559589476243,0.262697550105883,0.274331859257354
305,304,304,0.15207603801901,1,2.58230892311851,2.75313866445367,0.245489743095129,2.58230892311851,0.246228259001884,0.249189785064644,0.252222728046483,0.260671385349697,0.272215960024559
306,305,305,0.152576288144072,1,2.5935689206274,2.76359289207764,0.246557282843569,2.5935689206274,0.247301922016466,0.249640727055309,0.252679158550031,0.259016786605539,0.270488082662829
307,306,306,0.153076538269135,1,2.56294310794337,2.73548349042174,0.243686874368461,2.56294310794337,0.244381690254033,0.246996042375827,0.250002284839062,0.257213674971082,0.268605115094499
308,307,307,0.153576788394197,1,2.56737318096099,2.73964951029998,0.24411228999674,2.56737318096099,0.244804106471014,0.246974702757604,0.249980685491712,0.25567782913906,0.267001249955821
309,308,308,0.15407703851926,1,2.52605170512786,2.70169277402921,0.240236315018233,2.52605170512786,0.240864022090446,0.243544315317673,0.246508546061392,0.253857802065852,0.26510061780036
310,309,309,0.154577288644322,1,2.547186524838,2.72123860047436,0.242232248854462,2.547186524838,0.242879268916633,0.2447838165185,0.247763133500473,0.252496704233749,0.263679239874447
311,310,310,0.155077538769385,1,2.51981755315606,2.69612772286393,0.239668036467705,2.51981755315606,0.240269583379947,0.242444311440199,0.245395153797876,0.250988845314717,0.262104601128904
312,311,311,0.155577788894447,1,2.55079857192254,2.72473879523545,0.242589673350001,2.55079857192254,0.243223684744303,0.24449141173095,0.247467169790763,0.250014230277152,0.261086822488762
313,312,312,0.15607803901951,1,2.5173963190615,2.69407316727735,0.239458234286909,2.5173963190615,0.240038713924166,0.241772601357997,0.244715268186412,0.248777985939279,0.259795827549645
314,313,313,0.156578289144572,1,2.53846012840076,2.71355361555254,0.241447491991946,2.53846012840076,0.242047189771157,0.243123485004137,0.246082593730733,0.247929810799007,0.258910088557741
315,314,314,0.157078539269635,1,2.51730693290949,2.6941655086752,0.23946766378435,2.51730693290949,0.240030190777926,0.241356977635033,0.244294585816869,0.246943885824411,0.257880499087796
316,315,315,0.157578789394697,1,2.53844860530197,2.7137176442809,0.241464241884307,2.53844860530197,0.242046091020915,0.242763817870141,0.245718549009953,0.246316875631271,0.25722571996257
317,316,316,0.15807903951976,1,2.5136934009712,2.69101322257261,0.239145766190954,2.5136934009712,0.239685633366515,0.240768941590464,0.243699392657918,0.24548468552515,0.256356673947577
318,317,317,0.158579289644822,1,2.53922132355516,2.71460371211091,0.241554723234281,2.53922132355516,0.24211977123341,0.24253848249215,0.245490471026148,0.2450427550702,0.255895171343841
319,318,318,0.159079539769885,1,2.52553270740688,2.70208813006209,0.240276687037579,2.52553270740688,0.240814534632102,0.241418147302186,0.244356499993324,0.244499063904998,0.255327401266992
320,319,319,0.159579789894947,1,2.55064911083659,2.72529974016526,0.24264695457926,2.55064911083659,0.243209433334392,0.243214244008704,0.246174457382852,0.244306340920554,0.25512614299632
321,320,320,0.16008004002001,1,2.53593821024114,2.71184295635246,0.241272806997722,2.53593821024114,0.2418067198908,0.242066383294865,0.245012625807024,0.2439703472767,0.254775268917061
322,321,321,0.160580290145073,1,2.56297573905538,2.73682331741897,0.24382369160901,2.56297573905538,0.244384801695049,0.244049411272662,0.247019789648923,0.243982206876095,0.25478765375259
323,322,322,0.161080540270135,1,2.55680640620396,2.73123062529814,0.243252590485663,2.55680640620396,0.243796543615774,0.243588897359288,0.246553670720716,0.243923210448574,0.254726044500259
324,323,323,0.161580790395198,1,2.57425177570569,2.74737963097205,0.244901655923568,2.57425177570569,0.245459994073463,0.244901385181032,0.247882133116726,0.244069936658442,0.254879268898198
325,324,324,0.16208104052026,1,2.56662856211283,2.74044837293423,0.244193866335641,2.56662856211283,0.24473310559232,0.244357814140039,0.247331946154564,0.244113118280682,0.254924362941557
326,325,325,0.162581290645323,1,2.60964353428534,2.78013892343412,0.248246890798105,2.60964353428534,0.24883466819555,0.247625858383726,0.250639766474348,0.244640029296139,0.25547460971194
327,326,326,0.163081540770385,1,2.61191198164205,2.78231476739731,0.248469078414508,2.61191198164205,0.249050969133939,0.247906930342635,0.250924259421099,0.245130064453113,0.255986347471428
328,327,327,0.163581790895448,1,2.64882413273493,2.81638654321928,0.251948338317602,2.64882413273493,0.252570615686776,0.250802480623915,0.253855052073578,0.245980926878733,0.256874892762767
329,328,328,0.16408204102051,1,2.65465489083307,2.82184215257746,0.252505441152102,2.65465489083307,0.253126589994231,0.251417940392173,0.254478002736314,0.246796478905749,0.257726563833936
330,329,329,0.164582291145573,1,2.68796736494871,2.85259976047864,0.255646272802464,2.68796736494871,0.256303000233573,0.254106168624009,0.257198949977668,0.247892932363488,0.258871576855678
331,330,330,0.165082541270635,1,2.69780029884312,2.86174011230711,0.256579645332946,2.69780029884312,0.257240589912339,0.255073633341842,0.258178189918651,0.248970037510241,0.259996384671378
332,331,331,0.165582791395698,1,2.73310906699653,2.89433567780902,0.259908161130363,2.73310906699653,0.260607350733278,0.257965252767359,0.261105003872068,0.250319319798809,0.26140542376876
333,332,332,0.16608304152076,1,2.74763067304986,2.90779281888231,0.261282345193772,2.74763067304986,0.261992014568194,0.259338124395827,0.262494585019225,0.251672140488362,0.262818157975293
334,333,333,0.166583291645823,1,2.78358530650629,2.94098302275925,0.264671582846895,2.78358530650629,0.26542035992214,0.262333766351524,0.265526687583623,0.253271384367836,0.264488228924509
335,334,334,0.167083541770885,1,2.79980284346896,2.95600158166285,0.266205212032194,2.79980284346896,0.266966734120776,0.263884979230326,0.267096780611195,0.25486342359721,0.266150776145176
336,335,335,0.167583791895948,1,2.83886287982689,2.99205088282611,0.269886408126207,2.83886287982689,0.270691185778306,0.267163483398642,0.270415188165622,0.256708432567424,0.268077496592099
337,336,336,0.168084042021011,1,2.85996396586658,3.01156565119323,0.271879170448096,2.85996396586658,0.27270321603235,0.269133438826451,0.272409120348689,0.258572183506278,0.270023789049118
338,337,337,0.168584292146073,1,2.89576442666006,3.04461391064098,0.275253913360365,2.89576442666006,0.276116860718207,0.272219598964792,0.275532842812187,0.260619295825055,0.272161563566971
339,338,338,0.169084542271136,1,2.91624485180739,3.06355724595114,0.277188323451577,2.91624485180739,0.278069709729608,0.274183003123584,0.277520143989319,0.262653851919835,0.274286225772687
340,339,339,0.169584792396198,1,2.96351483946293,3.10716532458077,0.281641388657801,2.96351483946293,0.282576996467946,0.278171344043758,0.281557027872842,0.264981475738423,0.276716935040999
341,340,340,0.170085042521261,1,2.99110090383015,3.13265071399972,0.284243844543382,2.99110090383015,0.285207382221193,0.280728608969624,0.284145417825392,0.267343545723103,0.279183616021968
342,341,341,0.170585292646323,1,3.025463569124,3.1643752169683,0.287483411265731,3.025463569124,0.288483930264775,0.283805619806871,0.287259879629665,0.269812856835669,0.281762287609585
343,342,342,0.171085542771386,1,3.05092300072849,3.18790264790205,0.289885929041686,3.05092300072849,0.290911537381426,0.286230277519391,0.289714048377683,0.272275469938227,0.284333964546748
344,343,343,0.171585792896448,1,3.08951968101462,3.2235253441675,0.293523562119695,3.08951968101462,0.294591807121821,0.289647829434145,0.293173196058861,0.274881323862615,0.287055226133475
345,344,344,0.172086043021511,1,3.12144941467877,3.25300988393617,0.296534393651175,3.12144941467877,0.29763637032653,0.292589471529837,0.296150641519233,0.277537546012698,0.289829086646217
346,345,345,0.172586293146573,1,3.15346414541842,3.28257267922129,0.299553216291837,3.15346414541842,0.300689038170359,0.295547619893492,0.299144794148939,0.280239057094817,0.292650241840331
347,346,346,0.173086543271636,1,3.18259155413921,3.30947716097652,0.30230058364579,3.18259155413921,0.303466394153738,0.298296312013377,0.301926941197453,0.282947645332601,0.295478787622103
348,347,347,0.173586793396698,1,3.22714710938547,3.35058610291393,0.306498448003927,3.22714710938547,0.307714854397565,0.302214029707435,0.305892342284239,0.285837602988826,0.29849673528354
349,348,348,0.174087043521761,1,3.26262466311247,3.38333706672991,0.309842832393753,3.26262466311247,0.311097709256502,0.30548099341473,0.309199068916187,0.288784111552712,0.301573738370636
350,349,349,0.174587293646823,1,3.29313721546236,3.41151682918679,0.312720425804417,3.29313721546236,0.314007141422249,0.308383513420317,0.312136916123001,0.291724021832853,0.3046438509502
351,350,350,0.175087543771886,1,3.32519455776364,3.44111885628953,0.315743254625757,3.32519455776364,0.31706387236269,0.311401624275103,0.315191761060337,0.29467566219919,0.307726213116235
352,351,351,0.175587793896948,1,3.36358566408007,3.47655228372334,0.319361560403062,3.36358566408007,0.320724540218816,0.314901423697802,0.318734157301739,0.297709526423982,0.310894440658464
353,352,352,0.176088044022011,1,3.40163338892287,3.51166956504969,0.322947582730248,3.40163338892287,0.324352465972839,0.318391680603902,0.3222668948825,0.30081184955097,0.314134159000339
354,353,353,0.176588294147074,1,3.4320416566979,3.53975331428238,0.325815371692714,3.4320416566979,0.327251954398286,0.321317471211315,0.325228295922688,0.303887692800022,0.317346224727471
355,354,354,0.177088544272136,1,3.46654332929618,3.57160579916489,0.329068007365264,3.46654332929618,0.330541757063053,0.324547756846441,0.328497898065687,0.306986702406985,0.32058248280065
356,355,355,0.177588794397199,1,3.50473892325646,3.60685922134186,0.332667931797383,3.50473892325646,0.334183782429648,0.328062233640596,0.332055150320019,0.310148032092026,0.323883820974049
357,356,356,0.178089044522261,1,3.54467762464725,3.64371749605566,0.336431736712601,3.54467762464725,0.337992016534488,0.331721093726146,0.335758543186137,0.313383991337144,0.327263093890133
358,357,357,0.178589294647324,1,3.5727184282257,3.66962155695976,0.339076945488977,3.5727184282257,0.340665762570185,0.334494440637033,0.338565645104467,0.316550558732128,0.330569901740375
359,358,358,0.179089544772386,1,3.60933853782642,3.70342445461546,0.342528748736227,3.60933853782642,0.34415756238961,0.337903195514091,0.342015888677293,0.319753454249422,0.333914646607284
360,359,359,0.179589794897449,1,3.64504928468941,3.73639011580998,0.345895057078135,3.64504928468941,0.3475626526749,0.34125039497126,0.34540382762585,0.322977995357698,0.337281995701817
361,360,360,0.180090045022511,1,3.68624869969721,3.77440911040315,0.349777389602718,3.68624869969721,0.351491098314555,0.345017308802857,0.34921658938362,0.326283892374472,0.340734303782952
362,361,361,0.180590295147574,1,3.70972139386364,3.79610738235239,0.351993121707611,3.70972139386364,0.353729266090277,0.347458926374916,0.351687924413309,0.329460147474538,0.344051228385887
363,362,362,0.181090545272636,1,3.74736560204332,3.83085315201565,0.355541206897629,3.74736560204332,0.357318715733039,0.350947123105404,0.355218576743614,0.332683193819168,0.347417016516909
364,363,363,0.181590795397699,1,3.76538477672647,3.84753045140509,0.357244219366388,3.76538477672647,0.359036879648736,0.352959445355766,0.35725539140503,0.335724631549658,0.350593152979105
365,364,364,0.182091045522761,1,3.80692870905543,3.88586663786329,0.361158942129255,3.80692870905543,0.362998175695801,0.356715811761627,0.361057477362055,0.338873308581453,0.353881278140474
366,365,365,0.182591295647824,1,3.83020863310425,3.90738742929305,0.363356550704038,3.83020863310425,0.365217962459855,0.359111396394057,0.363482219175211,0.341909021753344,0.35705143651569
367,366,366,0.183091545772886,1,3.86901777053612,3.94320573162577,0.367014158213382,3.86901777053612,0.368918490408956,0.362659647189826,0.367073656501865,0.345021615568816,0.360301880412739
368,367,367,0.183591795897949,1,3.90587347951875,3.97722554205409,0.370488111639015,3.90587347951875,0.37243275509504,0.366075437634584,0.370531021273814,0.348179688878681,0.363599817993113
369,368,368,0.184092046023012,1,3.94598928025859,4.01424686944875,0.374268566776916,3.94598928025859,0.376257875972796,0.369747049415827,0.374247321039282,0.351414792959253,0.366978197871253
370,369,369,0.184592296148074,1,3.96529328705611,4.03210709425177,0.376092374386536,3.96529328705611,0.378098551169694,0.371859019975185,0.3763849968509,0.354481427011643,0.370180646546221
371,370,370,0.185092546273137,1,4.00369640705584,4.06755158250133,0.379711809645702,4.00369640705584,0.381760364554266,0.375382727336888,0.379951592020022,0.35761662206043,0.373454692636569
372,371,371,0.185592796398199,1,4.03240365688789,4.0940692303491,0.382419675222278,4.03240365688789,0.384497657557282,0.37818635840716,0.382789346692817,0.360702082512439,0.37667680149188
373,372,372,0.186093046523262,1,4.07022920091816,4.12898195317585,0.38598480893511,4.07022920091816,0.388104397931755,0.381670119799401,0.38631550970141,0.363847288105483,0.379961301471948
374,373,373,0.186593296648324,1,4.0975856421534,4.15425593206471,0.388565676507119,4.0975856421534,0.390712888665584,0.384373523082255,0.389051816692622,0.366926223351999,0.383176596134457
375,374,374,0.187093546773387,1,4.13423302908517,4.18808394354481,0.392020044267669,4.13423302908517,0.39420728943243,0.387766815892201,0.392486410006162,0.370052312233029,0.386441132764475
376,375,375,0.187593796898449,1,4.16024567812475,4.21212071336875,0.394474573491075,4.16024567812475,0.39668764692479,0.390364696941266,0.395115910429565,0.373099169939265,0.389622929241478
377,376,376,0.188094047023512,1,4.19472886379388,4.24395617761638,0.397725471091245,4.19472886379388,0.399975686824328,0.393587786367428,0.398378228776979,0.376172462403489,0.392832331215012
378,377,377,0.188594297148574,1,4.2111429573591,4.25915570319863,0.399277579797897,4.2111429573591,0.401540803083454,0.39544868446896,0.40026177627337,0.37906389571331,0.395851819883566
379,378,378,0.189094547273637,1,4.24598495026076,4.29132151581566,0.402562211120715,4.24598495026076,0.404863055961692,0.398667843733576,0.403520116624388,0.38200448791635,0.398922644586928
380,379,379,0.189594797398699,1,4.27068380345322,4.31414869375718,0.404893222140737,4.27068380345322,0.407218140423694,0.401129196694895,0.406011427247044,0.384873194233132,0.401918399732831
381,380,380,0.190095047523762,1,4.30078826273616,4.34195273112546,0.407732448157751,4.30078826273616,0.410088660109029,0.403985271555774,0.40890226401521,0.387740005831528,0.40491217624735
382,381,381,0.190595297648824,1,4.31503919238115,4.35516066454064,0.409081184231101,4.31503919238115,0.411447514413497,0.405641164115025,0.410578310802351,0.390425179574053,0.407716270556257
383,382,382,0.191095547773887,1,4.34696473214704,4.38464134305087,0.412091621467852,4.34696473214704,0.414491677721719,0.408598352777945,0.413571492050597,0.393151155554636,0.410562974146539
384,383,383,0.191595797898949,1,4.0754490922226,4.13474833610697,0.386573646600131,4.0754490922226,0.38860212488323,0.388599115790117,0.393328840006856,0.392468349589958,0.409849928175129
385,384,384,0.192096048024012,1,4.10240726875705,4.15965563873469,0.389117070804953,4.10240726875705,0.391172640290785,0.390506775881995,0.395259718643932,0.392174113533764,0.409542661037222
386,385,385,0.192596298149075,1,4.0809490945735,4.13998674260741,0.387108569634032,4.0809490945735,0.389126560976543,0.388827975383857,0.393560485100405,0.391672192811278,0.409018511326104
387,386,386,0.193096548274137,1,4.11196783928349,4.16863254868215,0.390033753369345,4.11196783928349,0.392084259584168,0.39107911843292,0.39583902730032,0.391583231654524,0.408925610271168
388,387,387,0.1935967983992,1,4.08541277300824,4.144271021418,0.387546061344393,4.08541277300824,0.389552181536458,0.389055637473642,0.393790918114918,0.391204092527392,0.408529679888027
389,388,388,0.194097048524262,1,4.10596883906431,4.163283998164,0.389487582912757,4.10596883906431,0.39151224305799,0.390539515886515,0.395292857134157,0.39110440603126,0.408425578491514
390,389,389,0.194597298649325,1,4.08474434422932,4.1438302470638,0.387501051405818,4.08474434422932,0.389488445531433,0.388917310274872,0.393650907305776,0.390776341667802,0.408082984863415
391,390,390,0.195097548774387,1,4.11186117746398,4.16888362250571,0.390059391924013,4.11186117746398,0.392074089168892,0.390907925908479,0.395665751154492,0.390796079303904,0.408103596636943
392,391,391,0.19559779889945,1,4.08951344851843,4.14839572681968,0.38796725812002,4.08951344851843,0.389943189050147,0.389224598182341,0.39396193528109,0.390560357135669,0.407857434841167
393,392,392,0.196098049024512,1,4.10605443473797,4.16371208054151,0.389531296802489,4.10605443473797,0.391520404774628,0.390433296659374,0.395185345089738,0.390541298064225,0.407837531684465
394,393,393,0.196598299149575,1,4.7370596109762,4.74475628148664,0.44886497523584,4.7370596109762,0.45168799532715,0.438188296833476,0.443521581740239,0.397688347879613,0.415301108955246
395,394,394,0.197098549274637,1,4.75589157835676,4.76218190676783,0.450644403453612,4.75589157835676,0.453483660632792,0.441046932351525,0.446415010331888,0.404192135550399,0.422092935385386
396,395,395,0.1975987993997,1,4.73312466377721,4.7413080732352,0.448512859374036,4.73312466377721,0.451312790335448,0.440628690445803,0.445991677913116,0.40965761878471,0.427800473110058
397,396,396,0.198099049524762,1,4.74149907350478,4.74910558401543,0.449309106882336,4.74149907350478,0.452111306852557,0.442359579252388,0.447743633743203,0.414562912854862,0.432923012098055
